pattern_type_id,pattern_boundary_type,pattern_duration_weeks,pattern_height_pct,measured_move_target_pct,reward_risk_ratio,pattern_touches_upper,pattern_touches_lower,breakout_direction,trend_direction_lt,weekly_chart_alignment,breakout_strength_pct,gap_breakout,last_day_rule_stop_pct,oi_change_in_pattern_pct,volume_breakout_vs_avg,news_sentiment_vs_pattern,pattern_obviousness_score,symbol,entry_date,entry_price,breakout_success
20.0,1.0,10.2,33.291,33.291,1.018,2.0,2.0,-1.0,1.0,0.0,-32.113,0.0,32.718,0.0,1.209,0.0,0.79,ITC,2020-07-06 00:00:00,192.39047241210938,0
20.0,1.0,11.2,33.291,33.291,1.327,2.0,2.0,-1.0,1.0,0.0,-23.711,0.0,25.08,0.0,0.527,0.0,0.822,ITC,2020-07-13 00:00:00,190.22390747070312,0
16.0,1.0,5.0,14.211,14.211,3.207,2.0,2.0,1.0,1.0,1.0,-7.33,0.0,4.432,0.0,0.427,0.0,0.486,ITC,2020-07-20 00:00:00,185.55377197265625,0
6.0,0.0,12.0,28.728,28.728,2.662,2.0,2.0,-1.0,1.0,0.0,-27.053,0.0,10.794,0.0,1.938,0.0,0.832,ITC,2020-07-27 00:00:00,189.11654663085938,0
0.0,0.0,9.0,15.054,15.054,4.557,2.0,2.0,-1.0,1.0,0.0,-7.443,0.0,3.304,0.0,0.548,0.0,0.509,ITC,2020-08-03 00:00:00,185.4574737548828,0
0.0,0.0,10.0,15.096,15.096,4.172,2.0,2.0,-1.0,0.0,0.0,-8.495,0.0,3.618,0.0,0.703,0.0,0.537,ITC,2020-08-10 00:00:00,191.47569274902344,0
10.0,0.0,3.8,8.032,8.032,2.613,1.0,3.0,1.0,0.0,0.0,-5.441,0.0,3.074,0.0,1.083,0.0,0.365,ITC,2020-08-17 00:00:00,191.37940979003906,0
13.0,1.0,8.2,8.548,8.548,1.366,2.0,5.0,1.0,0.0,0.0,-6.017,1.0,6.256,0.0,0.617,0.0,0.387,ITC,2020-08-24 00:00:00,189.40542602539062,0
12.0,0.0,5.8,7.8,7.8,1.187,1.0,3.0,1.0,0.0,0.0,-5.85,0.0,6.572,0.0,1.41,0.0,0.41,ITC,2020-08-31 00:00:00,184.0131072998047,0
0.0,0.0,6.2,11.145,11.145,37.15,1.0,1.0,-1.0,0.0,0.0,-0.539,0.0,0.3,0.0,1.537,0.0,0.542,ITC,2020-09-07 00:00:00,182.08726501464844,0
0.0,0.0,7.2,13.538,13.538,45.128,1.0,1.0,-1.0,-1.0,1.0,-1.742,0.0,0.3,0.0,0.724,0.0,0.638,ITC,2020-09-14 00:00:00,176.55050659179688,0
0.0,0.0,8.2,15.351,15.351,51.169,1.0,2.0,-1.0,-1.0,1.0,-1.186,0.0,0.3,0.0,1.077,0.0,0.749,ITC,2020-09-21 00:00:00,169.23236083984375,0
0.0,0.0,9.2,20.642,20.642,68.807,1.0,1.0,-1.0,-1.0,1.0,-2.769,0.0,0.3,0.0,0.945,0.0,0.994,ITC,2020-09-28 00:00:00,166.8732147216797,0
0.0,0.0,10.2,20.51,20.51,68.367,1.0,1.0,-1.0,-1.0,1.0,-1.866,0.0,0.3,0.0,0.88,0.0,0.989,ITC,2020-10-06 00:00:00,163.59930419921875,0
0.0,0.0,11.2,20.38,20.38,67.933,1.0,3.0,-1.0,-1.0,1.0,-3.641,0.0,0.3,0.0,2.378,0.0,1.0,ITC,2020-10-13 00:00:00,163.84002685546875,0
6.0,0.0,12.0,26.092,26.092,67.538,1.0,2.0,-1.0,-1.0,1.0,-2.717,0.0,0.386,0.0,0.696,0.0,1.0,ITC,2020-10-20 00:00:00,161.2401580810547,0
6.0,0.0,12.0,26.046,26.046,14.393,1.0,2.0,-1.0,-1.0,1.0,-2.9,0.0,1.81,0.0,0.588,0.0,1.0,ITC,2020-10-27 00:00:00,160.9994354248047,0
5.0,0.0,12.0,22.303,22.303,1.289,1.0,3.0,1.0,-1.0,0.0,-19.716,0.0,17.299,0.0,0.526,0.0,1.0,ITC,2020-11-03 00:00:00,163.79188537597656,1
5.0,0.0,12.0,19.296,19.296,1.426,1.0,3.0,1.0,-1.0,0.0,-14.328,0.0,13.535,0.0,1.298,0.0,1.0,ITC,2020-11-10 00:00:00,171.73593139648438,1
5.0,0.0,12.0,18.124,18.124,4.121,4.0,3.0,1.0,0.0,0.0,-5.226,1.0,4.398,0.0,0.265,0.0,0.903,ITC,2020-11-17 00:00:00,180.4021759033203,1
5.0,0.0,12.0,18.655,18.655,14.551,1.0,3.0,1.0,0.0,0.0,-4.095,0.0,1.282,0.0,0.776,0.0,0.86,ITC,2020-11-24 00:00:00,188.29808044433594,0
5.0,0.0,12.0,17.798,17.798,17.3,1.0,3.0,1.0,1.0,1.0,-1.793,0.0,1.029,0.0,0.549,0.0,0.845,ITC,2020-12-02 00:00:00,188.68324279785156,1
5.0,0.0,12.0,20.425,20.425,14.259,2.0,3.0,1.0,1.0,1.0,-1.099,1.0,1.432,0.0,1.053,0.0,1.0,ITC,2020-12-09 00:00:00,197.7827911376953,0
5.0,0.0,12.0,25.872,25.872,28.333,2.0,3.0,1.0,1.0,1.0,-2.31,0.0,0.913,0.0,0.777,0.0,1.0,ITC,2020-12-16 00:00:00,206.06385803222656,0
5.0,0.0,12.0,27.163,27.163,8.5,2.0,3.0,1.0,1.0,1.0,-6.953,0.0,3.196,0.0,1.379,0.0,1.0,ITC,2020-12-23 00:00:00,200.04563903808594,0
5.0,0.0,12.0,26.166,26.166,34.531,2.0,3.0,1.0,1.0,1.0,-3.408,0.0,0.758,0.0,0.638,0.0,1.0,ITC,2020-12-31 00:00:00,201.24928283691406,0
6.0,0.0,12.0,32.471,32.471,1.336,2.0,3.0,-1.0,1.0,0.0,-25.742,0.0,24.302,0.0,1.674,0.0,1.0,ITC,2021-01-07 00:00:00,195.27920532226562,0
6.0,0.0,12.0,32.995,32.995,1.213,2.0,2.0,-1.0,1.0,0.0,-29.324,0.0,27.202,0.0,2.071,0.0,1.0,ITC,2021-01-14 00:00:00,206.2082977294922,0
6.0,0.0,12.0,35.078,35.078,1.132,2.0,2.0,-1.0,1.0,0.0,-33.242,0.0,30.981,0.0,1.332,0.0,1.0,ITC,2021-01-21 00:00:00,205.77499389648438,0
6.0,0.0,12.0,32.275,32.275,1.342,2.0,1.0,-1.0,1.0,0.0,-23.639,0.0,24.045,0.0,0.649,0.0,1.0,ITC,2021-01-29 00:00:00,195.7125244140625,0
6.0,0.0,12.0,33.389,33.389,1.123,1.0,1.0,-1.0,1.0,0.0,-33.809,0.0,29.745,0.0,2.888,0.0,1.0,ITC,2021-02-05 00:00:00,225.6591796875,0
6.0,0.0,12.0,30.157,30.157,1.347,3.0,2.0,-1.0,1.0,0.0,-23.946,0.0,22.391,0.0,1.126,0.0,0.955,ITC,2021-02-12 00:00:00,209.38592529296875,0
16.0,1.0,5.0,16.567,16.567,2.206,3.0,2.0,1.0,0.0,0.0,-12.563,0.0,7.508,0.0,0.575,0.0,0.567,ITC,2021-02-26 00:00:00,196.29026794433594,0
10.0,0.0,4.8,15.635,15.635,1.184,3.0,1.0,1.0,0.0,0.0,-12.333,0.0,13.211,0.0,0.55,0.0,0.603,ITC,2021-03-05 00:00:00,200.81597900390625,0
0.0,0.0,7.6,18.372,18.372,8.439,3.0,2.0,-1.0,0.0,0.0,-1.685,0.0,2.177,0.0,0.771,0.0,0.651,ITC,2021-03-15 00:00:00,197.8309326171875,0
0.0,0.0,8.6,18.442,18.442,1.689,3.0,3.0,-1.0,0.0,0.0,-10.59,0.0,10.921,0.0,3.019,0.0,0.647,ITC,2021-03-22 00:00:00,217.6188507080078,0
4.0,0.0,7.8,18.651,18.651,2.926,3.0,2.0,-1.0,0.0,0.0,-4.613,0.0,6.374,0.0,0.573,0.0,0.639,ITC,2021-03-30 00:00:00,206.5934600830078,0
13.0,1.0,7.6,18.651,18.651,2.816,1.0,1.0,-1.0,0.0,0.0,-5.481,0.0,6.622,0.0,0.653,0.0,0.73,ITC,2021-04-07 00:00:00,205.87127685546875,0
0.0,0.0,5.4,12.084,12.084,40.281,1.0,1.0,-1.0,0.0,0.0,-3.522,0.0,0.3,0.0,0.554,0.0,0.529,ITC,2021-04-15 00:00:00,199.03457641601562,0
0.0,0.0,6.4,12.302,12.302,41.006,1.0,1.0,-1.0,-1.0,1.0,-2.668,1.0,0.3,0.0,0.687,0.0,0.568,ITC,2021-04-23 00:00:00,197.73464965820312,0
7.0,0.0,1.0,3.386,3.386,11.287,2.0,3.0,1.0,0.0,0.0,3.059,0.0,0.3,0.0,3.689,0.0,0.226,ITC,2021-05-17 00:00:00,204.7157745361328,0
7.0,0.0,1.0,3.386,3.386,11.287,2.0,3.0,1.0,0.0,0.0,1.505,0.0,0.3,0.0,1.355,0.0,0.226,ITC,2021-05-24 00:00:00,203.6565704345703,0
7.0,0.0,1.0,3.386,3.386,11.287,2.0,3.0,1.0,0.0,0.0,3.375,0.0,0.3,0.0,1.532,0.0,0.226,ITC,2021-05-31 00:00:00,208.56744384765625,0
7.0,0.0,1.0,3.386,3.386,11.287,2.0,3.0,1.0,0.0,0.0,1.36,0.0,0.3,0.0,1.803,0.0,0.226,ITC,2021-06-07 00:00:00,203.60842895507812,0
10.0,0.0,3.4,5.743,5.743,1.082,1.0,5.0,1.0,0.0,0.0,-5.242,0.0,5.31,0.0,0.604,0.0,0.414,ITC,2021-06-14 00:00:00,199.61233520507812,0
0.0,0.0,5.0,8.083,8.083,26.942,1.0,1.0,-1.0,0.0,0.0,-1.012,0.0,0.3,0.0,0.742,0.0,0.53,ITC,2021-06-21 00:00:00,196.86802673339844,0
0.0,0.0,6.0,8.109,8.109,27.031,1.0,3.0,-1.0,0.0,0.0,-1.309,0.0,0.3,0.0,0.473,0.0,0.558,ITC,2021-06-28 00:00:00,196.04954528808594,0
7.0,0.0,1.0,5.418,5.418,1.399,1.0,3.0,1.0,0.0,0.0,-7.748,0.0,3.874,0.0,0.261,0.0,0.381,ITC,2021-07-05 00:00:00,196.09768676757812,1
10.0,0.0,3.0,2.598,2.598,1.07,6.0,2.0,1.0,0.0,0.0,-2.376,0.0,2.428,0.0,0.79,0.0,0.256,ITC,2021-07-12 00:00:00,193.6422576904297,1
10.0,0.0,2.4,4.264,4.264,14.214,1.0,5.0,1.0,0.0,0.0,-0.835,0.0,0.3,0.0,1.767,0.0,0.388,ITC,2021-07-19 00:00:00,200.04563903808594,0
10.0,0.0,3.4,7.042,7.042,23.473,1.0,5.0,1.0,0.0,0.0,-1.95,1.0,0.3,0.0,2.313,0.0,0.521,ITC,2021-07-27 00:00:00,200.91226196289062,0
10.0,0.0,2.6,5.828,5.828,4.736,2.0,2.0,1.0,0.0,0.0,-1.543,0.0,1.231,0.0,0.854,0.0,0.292,ITC,2021-08-10 00:00:00,202.06776428222656,0
5.0,0.0,12.0,8.747,8.747,18.5,1.0,5.0,1.0,0.0,0.0,-3.874,0.0,0.473,0.0,0.471,0.0,0.588,ITC,2021-08-17 00:00:00,201.44186401367188,0
9.0,0.0,4.2,6.134,6.134,5.229,2.0,3.0,-1.0,0.0,0.0,-0.562,0.0,1.173,0.0,0.657,0.0,0.316,ITC,2021-08-25 00:00:00,198.74571228027344,0
10.0,0.0,4.4,5.895,5.895,1.293,2.0,4.0,1.0,0.0,0.0,-2.694,0.0,4.559,0.0,1.531,0.0,0.353,ITC,2021-09-01 00:00:00,201.73074340820312,1
10.0,0.0,5.4,5.895,5.895,1.829,2.0,4.0,1.0,0.0,0.0,-2.487,0.0,3.224,0.0,2.202,0.0,0.371,ITC,2021-09-08 00:00:00,203.4158477783203,1
10.0,0.0,6.4,5.941,5.941,6.973,4.0,4.0,1.0,0.0,0.0,-0.575,0.0,0.852,0.0,1.174,0.0,0.382,ITC,2021-09-16 00:00:00,222.19268798828125,1
10.0,0.0,7.4,19.088,19.088,63.627,1.0,4.0,1.0,1.0,1.0,-0.936,1.0,0.3,0.0,2.028,0.0,0.968,ITC,2021-09-23 00:00:00,233.50694274902344,0
10.0,0.0,8.4,19.088,19.088,63.627,2.0,4.0,1.0,1.0,1.0,-3.133,0.0,0.3,0.0,0.612,0.0,0.936,ITC,2021-09-30 00:00:00,227.39244079589844,0
10.0,0.0,9.4,19.088,19.088,63.627,2.0,4.0,1.0,1.0,1.0,-5.919,0.0,0.3,0.0,0.728,0.0,0.941,ITC,2021-10-07 00:00:00,224.3111114501953,0
5.0,0.0,12.0,18.68,18.68,5.144,1.0,4.0,1.0,1.0,1.0,-0.678,0.0,3.632,0.0,2.067,0.0,1.0,ITC,2021-10-14 00:00:00,247.03590393066406,0
5.0,0.0,12.0,24.908,24.908,38.094,1.0,4.0,1.0,1.0,1.0,-7.765,0.0,0.654,0.0,0.854,0.0,1.0,ITC,2021-10-22 00:00:00,227.82574462890625,0
5.0,0.0,12.0,27.077,27.077,64.157,1.0,3.0,1.0,1.0,1.0,-15.153,0.0,0.422,0.0,1.682,0.0,1.0,ITC,2021-10-29 00:00:00,214.9226837158203,0
6.0,0.0,12.0,29.045,29.045,3.493,1.0,3.0,-1.0,1.0,0.0,-10.864,0.0,8.315,0.0,0.26,0.0,1.0,ITC,2021-11-08 00:00:00,221.27792358398438,0
6.0,0.0,12.0,29.135,29.135,2.463,1.0,3.0,-1.0,1.0,0.0,-13.971,0.0,11.831,0.0,0.446,0.0,1.0,ITC,2021-11-15 00:00:00,229.27012634277344,0
6.0,0.0,12.0,29.53,29.53,1.774,1.0,2.0,-1.0,1.0,0.0,-12.992,0.0,16.642,0.0,0.808,0.0,1.0,ITC,2021-11-23 00:00:00,223.01116943359375,0
0.0,0.0,9.2,21.055,21.055,4.775,1.0,1.0,-1.0,0.0,0.0,-0.59,1.0,4.409,0.0,0.873,0.0,0.733,ITC,2021-11-30 00:00:00,212.94869995117188,0
0.0,0.0,10.2,22.562,22.562,4.624,1.0,1.0,-1.0,-1.0,1.0,-0.184,0.0,4.879,0.0,0.538,0.0,0.798,ITC,2021-12-07 00:00:00,212.46725463867188,0
12.0,0.0,5.4,11.315,11.315,2.5,1.0,2.0,1.0,0.0,0.0,-4.343,0.0,4.526,0.0,1.129,0.0,0.506,ITC,2021-12-14 00:00:00,220.12242126464844,0
12.0,0.0,6.4,14.455,14.455,1.0,1.0,1.0,1.0,-1.0,0.0,-13.394,0.0,14.455,0.0,1.73,0.0,0.615,ITC,2021-12-21 00:00:00,204.61949157714844,1
21.0,1.0,5.6,14.836,14.836,1.521,1.0,1.0,1.0,-1.0,0.0,-11.295,0.0,9.751,0.0,0.362,0.0,0.607,ITC,2021-12-28 00:00:00,211.88949584960938,1
0.0,0.0,4.4,14.424,14.424,1.642,2.0,1.0,-1.0,-1.0,1.0,-4.433,0.0,8.783,0.0,0.392,0.0,0.575,ITC,2022-01-04 00:00:00,212.0820770263672,0
5.0,0.0,12.0,21.633,21.633,1.474,1.0,1.0,1.0,0.0,0.0,-15.831,0.0,14.675,0.0,0.697,0.0,0.977,ITC,2022-01-11 00:00:00,213.7190399169922,0
9.0,0.0,3.0,4.78,4.78,1.02,4.0,3.0,-1.0,0.0,0.0,-4.223,0.0,4.687,0.0,1.172,0.0,0.336,ITC,2022-01-18 00:00:00,212.56353759765625,1
10.0,0.0,3.6,7.397,7.397,1.519,1.0,1.0,1.0,0.0,0.0,-6.819,0.0,4.871,0.0,1.475,0.0,0.45,ITC,2022-01-25 00:00:00,206.3527374267578,1
1.0,0.0,6.4,11.594,11.594,0.789,1.0,1.0,1.0,0.0,0.0,-9.916,0.0,14.698,0.0,1.375,0.0,0.646,ITC,2022-02-23 00:00:00,207.94154357910156,1
10.0,0.0,5.0,13.208,13.208,1.209,1.0,1.0,1.0,0.0,0.0,-9.727,0.0,10.922,0.0,0.866,0.0,0.668,ITC,2022-03-03 00:00:00,211.26361083984375,1
10.0,0.0,6.0,13.208,13.208,2.54,1.0,1.0,1.0,0.0,0.0,-3.878,0.0,5.199,0.0,1.634,0.0,0.633,ITC,2022-03-10 00:00:00,223.39633178710938,1
10.0,0.0,7.0,15.094,15.094,50.314,1.0,1.0,1.0,1.0,1.0,-0.165,0.0,0.3,0.0,0.802,0.0,0.722,ITC,2022-03-17 00:00:00,235.8179473876953,0
10.0,0.0,8.0,20.755,20.755,69.182,1.0,1.0,1.0,1.0,1.0,-0.643,0.0,0.3,0.0,1.364,0.0,0.997,ITC,2022-03-25 00:00:00,243.95457458496094,0
5.0,0.0,12.0,20.347,20.347,44.348,2.0,1.0,1.0,1.0,1.0,-2.849,0.0,0.459,0.0,1.081,0.0,1.0,ITC,2022-04-01 00:00:00,243.90643310546875,0
5.0,0.0,12.0,21.956,21.956,66.294,2.0,1.0,1.0,1.0,1.0,-2.544,0.0,0.331,0.0,0.659,0.0,1.0,ITC,2022-04-08 00:00:00,257.86871337890625,0
5.0,0.0,12.0,24.491,24.491,23.211,2.0,1.0,1.0,1.0,1.0,-1.117,0.0,1.055,0.0,0.938,0.0,1.0,ITC,2022-04-19 00:00:00,251.85047912597656,0
5.0,0.0,12.0,25.916,25.916,24.054,3.0,1.0,1.0,1.0,1.0,-6.553,0.0,1.077,0.0,0.911,0.0,1.0,ITC,2022-04-26 00:00:00,249.34690856933594,0
5.0,0.0,12.0,25.138,25.138,10.844,3.0,1.0,1.0,1.0,1.0,-3.661,0.0,2.318,0.0,0.718,0.0,1.0,ITC,2022-05-04 00:00:00,250.1172332763672,0
6.0,0.0,12.0,28.742,28.742,1.805,3.0,1.0,-1.0,1.0,0.0,-25.483,0.0,15.924,0.0,0.704,0.0,1.0,ITC,2022-05-11 00:00:00,246.16928100585938,0
0.0,0.0,6.8,9.566,9.566,2.609,3.0,4.0,-1.0,1.0,0.0,-6.455,0.0,3.667,0.0,0.816,0.0,0.362,ITC,2022-05-18 00:00:00,256.9057922363281,0
0.0,0.0,7.8,13.097,13.097,1.905,1.0,4.0,-1.0,1.0,0.0,-8.928,0.0,6.874,0.0,0.667,0.0,0.489,ITC,2022-05-25 00:00:00,262.58697509765625,0
1.0,0.0,5.2,11.337,11.337,1.255,1.0,1.0,1.0,1.0,1.0,-4.144,0.0,9.032,0.0,1.055,0.0,0.505,ITC,2022-06-01 00:00:00,261.7685241699219,1
1.0,0.0,6.2,11.054,11.054,1.181,1.0,1.0,1.0,1.0,1.0,-2.993,0.0,9.356,0.0,0.528,0.0,0.53,ITC,2022-06-08 00:00:00,257.9649963378906,1
1.0,0.0,7.2,10.784,10.784,0.741,1.0,1.0,1.0,0.0,0.0,-5.985,0.0,14.553,0.0,0.389,0.0,0.54,ITC,2022-06-15 00:00:00,253.6318817138672,1
1.0,0.0,8.2,10.528,10.528,0.648,1.0,1.0,1.0,0.0,0.0,-4.409,0.0,16.252,0.0,0.756,0.0,0.542,ITC,2022-06-22 00:00:00,255.46141052246094,1
13.0,1.0,6.8,11.758,11.758,2.406,1.0,1.0,1.0,0.0,0.0,-3.719,0.0,4.888,0.0,0.713,0.0,0.574,ITC,2022-06-29 00:00:00,263.8869323730469,1
13.0,1.0,7.8,15.637,15.637,52.122,2.0,1.0,1.0,1.0,1.0,-2.182,0.0,0.3,0.0,1.089,0.0,0.733,ITC,2022-07-06 00:00:00,278.5713806152344,1
5.0,0.0,12.0,16.331,16.331,26.555,1.0,1.0,1.0,1.0,1.0,-1.431,0.0,0.615,0.0,0.778,0.0,0.788,ITC,2022-07-13 00:00:00,283.1452331542969,0
5.0,0.0,12.0,16.225,16.225,25.158,4.0,1.0,1.0,1.0,1.0,-0.791,0.0,0.645,0.0,0.536,0.0,0.829,ITC,2022-07-20 00:00:00,287.1413269042969,1
5.0,0.0,12.0,18.053,18.053,27.3,3.0,1.0,1.0,1.0,1.0,-0.428,0.0,0.661,0.0,0.592,0.0,0.955,ITC,2022-07-27 00:00:00,292.87066650390625,0
5.0,0.0,12.0,21.778,21.778,38.572,1.0,1.0,1.0,1.0,1.0,-2.116,1.0,0.565,0.0,2.435,0.0,1.0,ITC,2022-08-03 00:00:00,296.7223205566406,0
5.0,0.0,12.0,18.67,18.67,62.232,1.0,2.0,1.0,1.0,1.0,-1.721,0.0,0.3,0.0,0.566,0.0,1.0,ITC,2022-08-11 00:00:00,294.8927917480469,0
5.0,0.0,12.0,18.406,18.406,19.049,2.0,2.0,1.0,1.0,1.0,-0.316,0.0,0.966,0.0,0.722,0.0,1.0,ITC,2022-08-19 00:00:00,300.4295654296875,0
5.0,0.0,12.0,19.497,19.497,64.991,1.0,2.0,1.0,1.0,1.0,-2.223,0.0,0.3,0.0,0.589,0.0,1.0,ITC,2022-08-26 00:00:00,301.2961730957031,0
6.0,0.0,12.0,24.524,24.524,1.166,1.0,2.0,-1.0,1.0,0.0,-24.985,0.0,21.034,0.0,1.927,0.0,1.0,ITC,2022-09-05 00:00:00,316.6546630859375,0
6.0,0.0,12.0,28.379,28.379,1.069,1.0,2.0,-1.0,1.0,0.0,-27.828,0.0,26.538,0.0,0.698,0.0,1.0,ITC,2022-09-12 00:00:00,318.628662109375,0
6.0,0.0,12.0,28.873,28.873,1.105,1.0,1.0,-1.0,1.0,0.0,-26.258,1.0,26.121,0.0,0.944,0.0,1.0,ITC,2022-09-19 00:00:00,323.15435791015625,0
5.0,0.0,12.0,23.21,23.21,25.936,2.0,1.0,1.0,1.0,1.0,-0.901,0.0,0.895,0.0,1.633,0.0,1.0,ITC,2022-09-26 00:00:00,320.265625,0
6.0,0.0,12.0,22.209,22.209,1.383,2.0,1.0,-1.0,1.0,0.0,-16.439,0.0,16.056,0.0,0.953,0.0,1.0,ITC,2022-10-03 00:00:00,312.36968994140625,0
6.0,0.0,12.0,20.541,20.541,1.615,2.0,2.0,-1.0,1.0,0.0,-13.384,1.0,12.719,0.0,0.729,0.0,1.0,ITC,2022-10-11 00:00:00,314.1992492675781,0
0.0,0.0,4.6,8.271,8.271,1.569,2.0,3.0,-1.0,1.0,0.0,-2.784,0.0,5.272,0.0,0.533,0.0,0.398,ITC,2022-10-18 00:00:00,327.6800537109375,0
0.0,0.0,5.6,9.506,9.506,0.865,1.0,3.0,-1.0,1.0,0.0,-7.564,0.0,10.995,0.0,0.23,0.0,0.455,ITC,2022-10-25 00:00:00,333.4575500488281,0
6.0,0.0,12.0,16.08,16.08,1.17,1.0,2.0,-1.0,1.0,0.0,-15.1,0.0,13.743,0.0,1.523,0.0,0.901,ITC,2022-11-02 00:00:00,341.4978942871094,0
6.0,0.0,12.0,18.596,18.596,1.032,1.0,2.0,-1.0,1.0,0.0,-18.456,0.0,18.024,0.0,1.584,0.0,1.0,ITC,2022-11-10 00:00:00,342.7978210449219,0
6.0,0.0,12.0,16.859,16.859,1.509,3.0,1.0,-1.0,1.0,0.0,-11.413,0.0,11.17,0.0,0.565,0.0,0.885,ITC,2022-11-17 00:00:00,330.9539794921875,0
6.0,0.0,12.0,16.81,16.81,1.808,3.0,1.0,-1.0,0.0,0.0,-10.021,0.0,9.3,0.0,0.584,0.0,0.887,ITC,2022-11-24 00:00:00,328.1133728027344,0
0.0,0.0,6.4,8.342,8.342,2.007,3.0,4.0,-1.0,0.0,0.0,-1.796,0.0,4.157,0.0,0.784,0.0,0.506,ITC,2022-12-08 00:00:00,325.85052490234375,0
0.0,0.0,7.4,8.411,8.411,1.232,3.0,4.0,-1.0,0.0,0.0,-3.382,0.0,6.828,0.0,0.615,0.0,0.523,ITC,2022-12-15 00:00:00,326.2838439941406,0
9.0,0.0,3.4,4.804,4.804,2.245,3.0,1.0,-1.0,0.0,0.0,-1.162,0.0,2.14,0.0,0.712,0.0,0.315,ITC,2022-12-22 00:00:00,320.1211853027344,0
9.0,0.0,4.4,6.585,6.585,21.949,3.0,2.0,-1.0,0.0,0.0,-2.782,0.0,0.3,0.0,0.815,0.0,0.403,ITC,2022-12-29 00:00:00,322.91363525390625,0
21.0,1.0,6.6,6.334,6.334,1.03,3.0,3.0,1.0,0.0,0.0,-5.859,0.0,6.147,0.0,0.759,0.0,0.422,ITC,2023-01-05 00:00:00,321.0840759277344,1
10.0,0.0,2.8,4.736,4.736,2.927,1.0,3.0,1.0,0.0,0.0,-2.783,0.0,1.618,0.0,0.603,0.0,0.297,ITC,2023-01-12 00:00:00,317.6175842285156,1
10.0,0.0,2.2,4.483,4.483,1.719,1.0,3.0,1.0,-1.0,0.0,-1.948,1.0,2.608,0.0,1.369,0.0,0.301,ITC,2023-01-19 00:00:00,319.8323059082031,1
10.0,0.0,3.2,4.483,4.483,2.529,3.0,3.0,1.0,0.0,0.0,-0.601,0.0,1.773,0.0,1.296,0.0,0.306,ITC,2023-01-27 00:00:00,333.1686706542969,1
10.0,0.0,4.2,17.199,17.199,57.33,1.0,3.0,1.0,0.0,0.0,-1.586,0.0,0.3,0.0,3.582,0.0,0.716,ITC,2023-02-03 00:00:00,366.53369140625,0
10.0,0.0,5.2,18.224,18.224,60.748,1.0,3.0,1.0,1.0,1.0,-3.594,0.0,0.3,0.0,0.738,0.0,0.735,ITC,2023-02-10 00:00:00,357.5785827636719,0
5.0,0.0,12.0,16.429,16.429,40.548,2.0,4.0,1.0,1.0,1.0,-1.455,0.0,0.405,0.0,0.782,0.0,0.933,ITC,2023-02-17 00:00:00,369.18170166015625,0
5.0,0.0,12.0,17.712,17.712,15.256,1.0,4.0,1.0,1.0,1.0,-1.624,0.0,1.161,0.0,1.519,0.0,0.996,ITC,2023-02-24 00:00:00,370.81866455078125,0
5.0,0.0,12.0,18.28,18.28,60.933,1.0,4.0,1.0,1.0,1.0,-4.683,0.0,0.3,0.0,0.405,0.0,0.961,ITC,2023-03-03 00:00:00,370.6742248535156,0
5.0,0.0,12.0,17.693,17.693,15.256,4.0,4.0,1.0,1.0,1.0,-1.523,0.0,1.16,0.0,0.673,0.0,0.92,ITC,2023-03-13 00:00:00,369.42242431640625,0
9.0,0.0,3.2,6.518,6.518,2.136,4.0,1.0,-1.0,1.0,0.0,-1.596,0.0,3.051,0.0,3.782,0.0,0.293,ITC,2023-03-20 00:00:00,364.7522888183594,0
9.0,0.0,4.2,6.518,6.518,2.59,4.0,1.0,-1.0,1.0,0.0,-2.448,0.0,2.516,0.0,0.824,0.0,0.314,ITC,2023-03-27 00:00:00,366.1003723144531,0
9.0,0.0,5.2,6.518,6.518,2.341,4.0,1.0,-1.0,1.0,0.0,-2.502,0.0,2.784,0.0,0.612,0.0,0.33,ITC,2023-04-05 00:00:00,372.0704650878906,0
9.0,0.0,6.2,7.615,7.615,1.176,2.0,1.0,-1.0,1.0,0.0,-6.466,0.0,6.478,0.0,0.841,0.0,0.388,ITC,2023-04-13 00:00:00,380.92926025390625,0
9.0,0.0,7.2,8.833,8.833,1.136,4.0,1.0,-1.0,1.0,0.0,-8.292,0.0,7.776,0.0,0.597,0.0,0.467,ITC,2023-04-21 00:00:00,393.1101379394531,0
9.0,0.0,8.2,12.781,12.781,1.09,1.0,1.0,-1.0,1.0,0.0,-12.539,0.0,11.724,0.0,1.146,0.0,0.683,ITC,2023-04-28 00:00:00,409.7685852050781,0
5.0,0.0,12.0,14.799,14.799,14.42,1.0,3.0,1.0,1.0,1.0,-0.729,0.0,1.026,0.0,1.068,0.0,0.892,ITC,2023-05-08 00:00:00,415.44976806640625,0
5.0,0.0,12.0,15.174,15.174,14.5,3.0,3.0,1.0,1.0,1.0,-2.999,0.0,1.047,0.0,1.012,0.0,0.925,ITC,2023-05-15 00:00:00,411.9351501464844,0
5.0,0.0,12.0,15.196,15.196,7.506,4.0,1.0,1.0,1.0,1.0,-3.138,0.0,2.025,0.0,2.324,0.0,0.894,ITC,2023-05-22 00:00:00,408.9982604980469,1
5.0,0.0,12.0,16.93,16.93,18.317,1.0,1.0,1.0,1.0,1.0,-0.259,1.0,0.924,0.0,1.146,0.0,1.0,ITC,2023-05-29 00:00:00,432.4452209472656,0
